category,percentage,sna,cumulative_percentage
restaurant,28.291621327529924,捷運萬隆站(1號出口),28.291621327529914
bench,7.290533188248095,捷運萬隆站(1號出口),35.582154515778015
parking,6.311207834602829,捷運萬隆站(1號出口),41.89336235038084
parking_entrance,5.223068552774755,捷運萬隆站(1號出口),47.116430903155596
place_of_worship,5.223068552774755,捷運萬隆站(1號出口),52.33949945593035
restaurant,47.32006125574272,捷運文德站(2號出口),47.32006125574271
cafe,5.359877488514548,捷運文德站(2號出口),52.67993874425726
bicycle_rental,4.594180704441041,捷運文德站(2號出口),57.2741194486983
shelter,3.6753445635528332,捷運文德站(2號出口),60.949464012251134
fast_food,3.522205206738132,捷運文德站(2號出口),64.47166921898926
restaurant,32.69934162399415,辛亥路一段30號前,32.69934162399416
cafe,10.826627651792247,辛亥路一段30號前,43.5259692757864
bicycle_rental,5.779078273591807,辛亥路一段30號前,49.30504754937821
drinking_water,5.340160936356987,辛亥路一段30號前,54.645208485735196
bench,4.535479151426482,辛亥路一段30號前,59.180687637161675
restaurant,34.301412872841446,捷運臺電大樓站(5號出口),34.301412872841446
cafe,11.381475667189953,捷運臺電大樓站(5號出口),45.6828885400314
bicycle_rental,5.337519623233909,捷運臺電大樓站(5號出口),51.02040816326531
drinking_water,5.259026687598116,捷運臺電大樓站(5號出口),56.27943485086342
bench,4.3171114599686025,捷運臺電大樓站(5號出口),60.596546310832025
restaurant,29.520295202952028,臺大明達館機車停車場,29.520295202952024
bicycle_rental,11.931119311193111,臺大明達館機車停車場,41.451414514145135
drinking_water,5.781057810578106,臺大明達館機車停車場,47.23247232472324
parking,5.781057810578106,臺大明達館機車停車場,53.013530135301345
cafe,4.797047970479705,臺大明達館機車停車場,57.810578105781055
restaurant,36.887608069164266,南港車站B棟(市民大道),36.887608069164266
cafe,8.069164265129682,南港車站B棟(市民大道),44.956772334293944
parking,7.204610951008646,南港車站B棟(市民大道),52.161383285302584
bicycle_rental,6.628242074927954,南港車站B棟(市民大道),58.789625360230545
bank,5.187319884726225,南港車站B棟(市民大道),63.97694524495676
restaurant,47.74368231046932,撫順公園,47.74368231046932
cafe,7.581227436823104,撫順公園,55.32490974729243
place_of_worship,6.137184115523466,撫順公園,61.46209386281589
bicycle_rental,5.415162454873646,撫順公園,66.87725631768954
bank,4.6028880866426,撫順公園,71.48014440433214
restaurant,35.73433115060804,復興南路二段280號前,35.734331150608035
bicycle_rental,8.325537885874649,復興南路二段280號前,44.05986903648269
cafe,7.390084190832553,復興南路二段280號前,51.449953227315234
parking,4.490177736202058,復興南路二段280號前,55.94013096351729
bank,4.022450888681011,復興南路二段280號前,59.96258185219829
restaurant,39.1123439667129,福港街停車場,39.11234396671289
bicycle_rental,5.270457697642163,福港街停車場,44.38280166435506
parking,4.854368932038835,福港街停車場,49.23717059639389
drinking_water,3.8834951456310676,福港街停車場,53.120665742024954
place_of_worship,3.744798890429958,福港街停車場,56.86546463245491
restaurant,34.81421647819063,臺大五號館西側,34.81421647819063
cafe,9.289176090468496,臺大五號館西側,44.103392568659125
bicycle_rental,8.804523424878836,臺大五號館西側,52.907915993537955
parking,4.523424878836833,臺大五號館西側,57.43134087237479
drinking_water,4.361873990306947,臺大五號館西側,61.793214862681744
restaurant,40.88973024136299,捷運臺北車站(M2出口),40.889730241363
cafe,9.181258873639376,捷運臺北車站(M2出口),50.07098911500238
bank,5.06389020350213,捷運臺北車站(M2出口),55.134879318504495
parking_space,4.306672976810223,捷運臺北車站(M2出口),59.441552295314715
parking,3.8807382867960247,捷運臺北車站(M2出口),63.32229058211074
restaurant,40.94488188976378,臨江街夜市(基隆路),40.94488188976377
bank,8.661417322834646,臨江街夜市(基隆路),49.60629921259841
cafe,7.578740157480316,臨江街夜市(基隆路),57.18503937007873
bicycle_rental,5.610236220472441,臨江街夜市(基隆路),62.79527559055117
parking,4.822834645669291,臨江街夜市(基隆路),67.61811023622045
restaurant,22.950819672131146,捷運石牌站(2號出口),22.95081967213115
bench,8.899297423887589,捷運石牌站(2號出口),31.85011709601874
parking,7.728337236533958,捷運石牌站(2號出口),39.578454332552695
bicycle_rental,5.152224824355972,捷運石牌站(2號出口),44.73067915690867
place_of_worship,4.449648711943794,捷運石牌站(2號出口),49.180327868852466
restaurant,42.84467713787086,光復信義路口東南側,42.84467713787084
bank,8.987783595113438,光復信義路口東南側,51.83246073298427
cafe,6.282722513089005,光復信義路口東南側,58.115183246073286
bicycle_rental,5.2356020942408374,光復信義路口東南側,63.35078534031412
parking,3.664921465968586,光復信義路口東南側,67.01570680628271
restaurant,35.10570147341448,林森徐州路口,35.10570147341448
cafe,8.327994875080078,林森徐州路口,43.43369634849455
parking,4.6764894298526585,林森徐州路口,48.11018577834721
drinking_water,4.484304932735426,林森徐州路口,52.59449071108263
bank,4.163997437540039,林森徐州路口,56.758488148622675
restaurant,45.63953488372093,林森農安街口,45.63953488372093
cafe,6.87984496124031,林森農安街口,52.519379844961236
place_of_worship,5.813953488372093,林森農安街口,58.33333333333333
bicycle_rental,5.232558139534884,林森農安街口,63.565891472868216
bank,4.3604651162790695,林森農安街口,67.92635658914729
restaurant,33.6906584992343,捷運臺電大樓站(2號出口)_1,33.6906584992343
cafe,11.25574272588055,捷運臺電大樓站(2號出口)_1,44.946401225114855
drinking_water,5.436447166921899,捷運臺電大樓站(2號出口)_1,50.38284839203676
bicycle_rental,5.206738131699847,捷運臺電大樓站(2號出口)_1,55.5895865237366
bench,4.287901990811639,捷運臺電大樓站(2號出口)_1,59.87748851454824
restaurant,47.730138713745276,捷運南京復興站(8號出口),47.73013871374526
cafe,10.781841109709962,捷運南京復興站(8號出口),58.51197982345522
bank,7.881462799495587,捷運南京復興站(8號出口),66.39344262295081
bicycle_rental,2.9634300126103406,捷運南京復興站(8號出口),69.35687263556115
waste_basket,2.7742749054224465,捷運南京復興站(8號出口),72.13114754098359
restaurant,48.154981549815496,民權吉林路口,48.1549815498155
cafe,6.549815498154982,民權吉林路口,54.70479704797049
bank,5.627306273062731,民權吉林路口,60.332103321033216
bicycle_rental,4.889298892988929,民權吉林路口,65.22140221402213
parking,4.612546125461255,民權吉林路口,69.8339483394834
restaurant,28.488372093023255,捷運大直站(3號出口),28.488372093023255
parking,9.883720930232558,捷運大直站(3號出口),38.372093023255815
cafe,6.686046511627906,捷運大直站(3號出口),45.05813953488372
toilets,5.813953488372093,捷運大直站(3號出口),50.872093023255815
bicycle_rental,4.941860465116279,捷運大直站(3號出口),55.81395348837209
restaurant,29.1044776119403,臺大男七舍前,29.104477611940293
bicycle_rental,13.059701492537313,臺大男七舍前,42.1641791044776
parking,7.835820895522389,臺大男七舍前,49.999999999999986
drinking_water,5.7835820895522385,臺大男七舍前,55.78358208955222
cafe,5.597014925373134,臺大男七舍前,61.38059701492536
restaurant,33.58490566037736,饒河疏散門(基四號疏散門),33.58490566037736
bicycle_rental,9.433962264150944,饒河疏散門(基四號疏散門),43.0188679245283
place_of_worship,7.169811320754717,饒河疏散門(基四號疏散門),50.18867924528302
parking,6.415094339622642,饒河疏散門(基四號疏散門),56.60377358490566
bank,4.716981132075472,饒河疏散門(基四號疏散門),61.32075471698113
restaurant,36.784140969163,臺大新生教室南側,36.78414096916299
cafe,9.765051395007342,臺大新生教室南側,46.54919236417033
bicycle_rental,8.076358296622614,臺大新生教室南側,54.625550660792946
parking,3.5976505139500734,臺大新生教室南側,58.22320117474301
drinking_water,3.3773861967694567,臺大新生教室南側,61.600587371512475
restaurant,38.276553106212425,松高路(信義新天地A4館),38.27655310621243
drinking_water,7.414829659318638,松高路(信義新天地A4館),45.691382765531074
cafe,6.813627254509018,松高路(信義新天地A4館),52.50501002004009
bank,5.811623246492986,松高路(信義新天地A4館),58.31663326653308
parking_entrance,5.410821643286573,松高路(信義新天地A4館),63.72745490981965
restaurant,44.03669724770643,三民路166巷口,44.03669724770643
parking,7.64525993883792,三民路166巷口,51.681957186544345
bicycle_rental,6.727828746177369,三民路166巷口,58.40978593272171
cafe,5.81039755351682,三民路166巷口,64.22018348623854
drinking_water,4.587155963302752,三民路166巷口,68.80733944954129
restaurant,36.659275683665925,臺大計資中心南側,36.65927568366592
cafe,9.386548410938655,臺大計資中心南側,46.04582409460457
bicycle_rental,8.056171470805618,臺大計資中心南側,54.101995565410185
drinking_water,3.621581670362158,臺大計資中心南側,57.72357723577234
bicycle_parking,3.1781226903178124,臺大計資中心南側,60.90169992609016
restaurant,35.84474885844749,樂群二明水路口,35.84474885844749
parking,10.50228310502283,樂群二明水路口,46.347031963470315
cafe,5.93607305936073,樂群二明水路口,52.283105022831045
toilets,4.5662100456621,樂群二明水路口,56.84931506849315
place_of_worship,4.337899543378995,樂群二明水路口,61.18721461187213
restaurant,36.04651162790697,捷運象山站(2號出口),36.04651162790698
drinking_water,9.431524547803617,捷運象山站(2號出口),45.4780361757106
bank,6.072351421188631,捷運象山站(2號出口),51.55038759689923
bicycle_rental,5.297157622739018,捷運象山站(2號出口),56.84754521963824
parking_entrance,4.909560723514212,捷運象山站(2號出口),61.75710594315246
restaurant,42.94117647058823,士林3號廣場,42.941176470588246
bicycle_rental,5.588235294117648,士林3號廣場,48.5294117647059
shelter,5.147058823529411,士林3號廣場,53.67647058823531
parking,4.5588235294117645,士林3號廣場,58.235294117647086
clinic,4.411764705882353,士林3號廣場,62.64705882352944
restaurant,31.016949152542374,捷運公館站(4號出口),31.016949152542374
cafe,9.322033898305085,捷運公館站(4號出口),40.33898305084746
bicycle_rental,7.711864406779662,捷運公館站(4號出口),48.05084745762712
bench,6.271186440677965,捷運公館站(4號出口),54.32203389830509
parking,5.677966101694915,捷運公館站(4號出口),60.0
restaurant,46.65391969407266,大同運動中心,46.65391969407267
cafe,8.221797323135755,大同運動中心,54.87571701720842
place_of_worship,6.022944550669216,大同運動中心,60.898661567877646
bicycle_rental,4.875717017208412,大同運動中心,65.77437858508604
fast_food,4.588910133843212,大同運動中心,70.36328871892927
restaurant,39.163691993880676,捷運善導寺站(1號出口),39.16369199388067
cafe,8.87302396736359,捷運善導寺站(1號出口),48.036715961244255
parking_space,4.640489546149924,捷運善導寺站(1號出口),52.67720550739418
parking,4.5385007649158595,捷運善導寺站(1號出口),57.21570627231003
bank,3.926568077511474,捷運善導寺站(1號出口),61.14227434982151
restaurant,32.40469208211144,羅斯福路三段245號前,32.40469208211143
cafe,10.997067448680351,羅斯福路三段245號前,43.40175953079178
bicycle_rental,5.865102639296188,羅斯福路三段245號前,49.26686217008797
drinking_water,5.278592375366569,羅斯福路三段245號前,54.54545454545454
bench,4.765395894428153,羅斯福路三段245號前,59.31085043988269
restaurant,35.974499089253186,和平復興路口西北側,35.9744990892532
cafe,7.923497267759563,和平復興路口西北側,43.89799635701277
bicycle_rental,7.741347905282331,和平復興路口西北側,51.639344262295104
parking,4.644808743169399,和平復興路口西北側,56.28415300546451
bank,4.553734061930783,和平復興路口西北側,60.83788706739529
restaurant,40.248226950354606,捷運台北101/世貿站(5號出口),40.248226950354606
drinking_water,7.180851063829788,捷運台北101/世貿站(5號出口),47.4290780141844
bank,6.914893617021277,捷運台北101/世貿站(5號出口),54.343971631205676
cafe,6.826241134751773,捷運台北101/世貿站(5號出口),61.17021276595745
bicycle_rental,4.787234042553192,捷運台北101/世貿站(5號出口),65.95744680851064
restaurant,44.96560350218887,仁愛路四段122巷口,44.96560350218886
parking_space,9.505941213258287,仁愛路四段122巷口,54.47154471544715
cafe,8.005003126954346,仁愛路四段122巷口,62.476547842401494
bank,6.941838649155723,仁愛路四段122巷口,69.41838649155721
bicycle_rental,3.6898061288305186,仁愛路四段122巷口,73.10819262038774
restaurant,30.228471001757466,景仁公園,30.228471001757455
bench,8.260105448154658,景仁公園,38.48857644991212
place_of_worship,5.711775043936731,景仁公園,44.20035149384884
parking_entrance,4.92091388400703,景仁公園,49.12126537785587
shelter,4.92091388400703,景仁公園,54.0421792618629
restaurant,37.10990502035278,臺大綜合體育館停車場前,37.10990502035278
cafe,10.44776119402985,臺大綜合體育館停車場前,47.55766621438263
bicycle_rental,7.191316146540028,臺大綜合體育館停車場前,54.748982360922646
drinking_water,4.1383989145183175,臺大綜合體育館停車場前,58.88738127544097
parking,3.3921302578018993,臺大綜合體育館停車場前,62.27951153324287
restaurant,42.1875,臺北市立美術館,42.187500000000014
place_of_worship,6.8181818181818175,臺北市立美術館,49.005681818181834
bicycle_rental,6.392045454545454,臺北市立美術館,55.397727272727295
cafe,5.965909090909091,臺北市立美術館,61.36363636363639
bank,4.6875,臺北市立美術館,66.0511363636364
restaurant,43.594202898550726,松江路77巷口,43.594202898550726
cafe,10.028985507246377,松江路77巷口,53.62318840579711
bank,6.144927536231884,松江路77巷口,59.768115942028984
parking,4.579710144927536,松江路77巷口,64.34782608695652
bicycle_rental,3.768115942028986,松江路77巷口,68.1159420289855
restaurant,44.49626865671642,中崙高中,44.49626865671642
cafe,9.328358208955224,中崙高中,53.82462686567165
bank,6.436567164179105,中崙高中,60.26119402985074
bicycle_rental,4.197761194029851,中崙高中,64.4589552238806
parking,3.6380597014925375,中崙高中,68.09701492537313
restaurant,48.9685124864278,民權建國路口,48.968512486427805
bank,6.731813246471227,民權建國路口,55.70032573289904
cafe,5.646036916395222,民權建國路口,61.346362649294264
bicycle_rental,5.211726384364821,民權建國路口,66.55808903365909
parking,4.017372421281216,民權建國路口,70.5754614549403
restaurant,41.99134199134199,吳興街284巷36弄口,41.991341991342
bicycle_rental,6.70995670995671,吳興街284巷36弄口,48.701298701298704
cafe,6.277056277056277,吳興街284巷36弄口,54.97835497835498
parking,5.627705627705628,吳興街284巷36弄口,60.60606060606061
place_of_worship,4.978354978354979,吳興街284巷36弄口,65.5844155844156
restaurant,34.5088161209068,捷運南港展覽館站(5號出口),34.5088161209068
parking_entrance,7.5566750629722925,捷運南港展覽館站(5號出口),42.06549118387909
bicycle_rental,7.5566750629722925,捷運南港展覽館站(5號出口),49.62216624685138
parking,6.54911838790932,捷運南港展覽館站(5號出口),56.171284634760696
drinking_water,5.541561712846348,捷運南港展覽館站(5號出口),61.71284634760704
restaurant,34.86556808326105,羅斯福三段金門街口,34.86556808326105
cafe,12.055507372072853,羅斯福三段金門街口,46.92107545533391
drinking_water,4.336513443191674,羅斯福三段金門街口,51.25758889852558
parking,4.336513443191674,羅斯福三段金門街口,55.59410234171727
bicycle_rental,4.163052905464007,羅斯福三段金門街口,59.757155247181274
restaurant,43.82716049382716,大龍峒社會住宅,43.82716049382716
place_of_worship,7.253086419753087,大龍峒社會住宅,51.080246913580254
bicycle_rental,6.172839506172839,大龍峒社會住宅,57.25308641975309
cafe,5.555555555555555,大龍峒社會住宅,62.808641975308646
bank,4.62962962962963,大龍峒社會住宅,67.43827160493828
restaurant,47.745358090185675,松江路431巷口,47.745358090185675
bicycle_rental,5.702917771883289,松江路431巷口,53.448275862068975
parking,5.172413793103448,松江路431巷口,58.620689655172406
cafe,5.039787798408488,松江路431巷口,63.660477453580896
bank,4.907161803713528,松江路431巷口,68.56763925729443
restaurant,44.651162790697676,老松國小,44.65116279069768
cafe,7.720930232558139,老松國小,52.372093023255815
bicycle_rental,3.9069767441860463,老松國小,56.27906976744187
place_of_worship,3.5348837209302326,老松國小,59.81395348837209
fast_food,3.3488372093023258,老松國小,63.16279069767443
restaurant,31.40495867768595,臺大椰林小舖,31.404958677685947
cafe,8.84297520661157,臺大椰林小舖,40.24793388429752
bicycle_rental,8.512396694214877,臺大椰林小舖,48.760330578512395
parking,5.371900826446281,臺大椰林小舖,54.132231404958674
drinking_water,4.214876033057851,臺大椰林小舖,58.34710743801652
restaurant,41.57608695652174,天母運動公園,41.57608695652174
cafe,8.695652173913043,天母運動公園,50.27173913043478
parking,6.521739130434782,天母運動公園,56.79347826086957
bank,5.706521739130435,天母運動公園,62.5
bicycle_rental,4.891304347826087,天母運動公園,67.3913043478261
restaurant,41.41610087293889,敦化南路二段293巷口南側,41.41610087293891
cafe,6.886517943743938,敦化南路二段293巷口南側,48.30261881668285
bicycle_rental,6.886517943743938,敦化南路二段293巷口南側,55.18913676042679
bank,4.849660523763336,敦化南路二段293巷口南側,60.038797284190125
parking,4.364694471387003,敦化南路二段293巷口南側,64.40349175557714
restaurant,50.072780203784575,青年公園棒球場,50.072780203784575
bicycle_rental,5.822416302765648,青年公園棒球場,55.895196506550214
parking,4.075691411935954,青年公園棒球場,59.970887918486184
place_of_worship,3.056768558951965,青年公園棒球場,63.02765647743814
fast_food,2.7656477438136826,青年公園棒球場,65.79330422125183
restaurant,44.26829268292683,虎林永吉路口,44.26829268292682
place_of_worship,6.341463414634147,虎林永吉路口,50.60975609756097
bicycle_rental,6.341463414634147,虎林永吉路口,56.95121951219512
bank,5.487804878048781,虎林永吉路口,62.439024390243894
cafe,3.6585365853658534,虎林永吉路口,66.09756097560975
restaurant,44.2596991290578,光信公園(光復南路456巷),44.2596991290578
bank,9.026128266033254,光信公園(光復南路456巷),53.285827395091054
cafe,7.28424386381631,光信公園(光復南路456巷),60.57007125890736
bicycle_rental,4.592240696753761,光信公園(光復南路456巷),65.16231195566112
parking,3.800475059382423,光信公園(光復南路456巷),68.96278701504355
restaurant,45.79646017699115,中全公園,45.79646017699116
bank,6.526548672566372,中全公園,52.32300884955753
drinking_water,5.641592920353982,中全公園,57.96460176991152
bicycle_rental,4.535398230088496,中全公園,62.500000000000014
place_of_worship,4.20353982300885,中全公園,66.70353982300887
restaurant,29.850746268656714,臺大動物醫院前,29.850746268656714
bicycle_rental,11.81592039800995,臺大動物醫院前,41.666666666666664
drinking_water,5.845771144278607,臺大動物醫院前,47.51243781094527
parking,5.223880597014925,臺大動物醫院前,52.736318407960205
bicycle_parking,4.975124378109453,臺大動物醫院前,57.711442786069654
restaurant,42.8078250863061,松德公園,42.807825086306096
drinking_water,7.710011507479862,松德公園,50.51783659378596
bank,6.214039125431531,松德公園,56.7318757192175
bicycle_rental,4.487917146144994,松德公園,61.219792865362486
cafe,4.1426927502876865,松德公園,65.36248561565017
restaurant,40.243902439024396,劍潭基河路口,40.24390243902438
place_of_worship,5.182926829268292,劍潭基河路口,45.42682926829267
shelter,5.0304878048780495,劍潭基河路口,50.457317073170714
parking,4.725609756097561,劍潭基河路口,55.18292682926828
drinking_water,4.420731707317073,劍潭基河路口,59.60365853658536
restaurant,32.10912906610703,河堤國小,32.10912906610703
cafe,9.653725078698844,河堤國小,41.76285414480588
drinking_water,5.036726128016789,河堤國小,46.799580272822666
parking,4.931794333683106,河堤國小,51.731374606505774
bicycle_rental,4.826862539349422,河堤國小,56.558237145855195
restaurant,45.73643410852713,樹德公園,45.73643410852713
cafe,7.198228128460686,樹德公園,52.93466223698782
place_of_worship,6.866002214839424,樹德公園,59.80066445182723
bicycle_rental,5.647840531561462,樹德公園,65.4485049833887
bank,4.540420819490587,樹德公園,69.9889258028793
restaurant,45.32374100719424,忠誠路一段173巷口,45.32374100719425
bicycle_rental,5.935251798561151,忠誠路一段173巷口,51.25899280575541
shelter,5.39568345323741,忠誠路一段173巷口,56.65467625899282
parking,5.215827338129497,忠誠路一段173巷口,61.870503597122315
cafe,4.856115107913669,忠誠路一段173巷口,66.72661870503599
restaurant,44.5855614973262,八德市場,44.58556149732622
cafe,10.628342245989304,八德市場,55.21390374331552
bank,5.949197860962567,八德市場,61.16310160427808
parking,4.144385026737968,八德市場,65.30748663101605
bicycle_rental,3.6764705882352944,八德市場,68.98395721925135
restaurant,40.560072267389344,捷運忠孝新生站(3號出口),40.560072267389344
cafe,9.66576332429991,捷運忠孝新生站(3號出口),50.22583559168925
parking,5.420054200542006,捷運忠孝新生站(3號出口),55.64588979223126
bank,5.058717253839205,捷運忠孝新生站(3號出口),60.70460704607047
bicycle_rental,4.426377597109305,捷運忠孝新生站(3號出口),65.13098464317977
restaurant,37.80025284450063,民權延平路口(西北側),37.80025284450063
cafe,7.585335018963338,民權延平路口(西北側),45.385587863463975
place_of_worship,6.573957016434892,民權延平路口(西北側),51.959544879898864
parking_space,5.941845764854614,民權延平路口(西北側),57.901390644753484
bicycle_rental,5.562579013906448,民權延平路口(西北側),63.46396965865993
restaurant,48.036253776435046,敦化長春路口,48.036253776435046
cafe,9.214501510574017,敦化長春路口,57.250755287009056
bank,8.761329305135952,敦化長春路口,66.01208459214502
bicycle_rental,3.625377643504532,敦化長春路口,69.63746223564955
drinking_water,3.5498489425981874,敦化長春路口,73.18731117824774
restaurant,35.56420233463035,臺大圖資系館北側,35.56420233463036
cafe,9.571984435797667,臺大圖資系館北側,45.136186770428026
bicycle_rental,8.715953307392995,臺大圖資系館北側,53.85214007782102
parking,3.968871595330739,臺大圖資系館北側,57.82101167315176
drinking_water,3.8910505836575875,臺大圖資系館北側,61.712062256809354
restaurant,41.005498821681066,重慶保安街口(家樂福重慶店),41.005498821681066
cafe,10.526315789473683,重慶保安街口(家樂福重慶店),51.53181461115476
bank,5.655930871956009,重慶保安街口(家樂福重慶店),57.18774548311076
place_of_worship,4.870384917517675,重慶保安街口(家樂福重慶店),62.05813040062844
fast_food,4.241948153967007,重慶保安街口(家樂福重慶店),66.30007855459546
restaurant,30.14842300556586,臺大水源修齊會館,30.14842300556586
cafe,9.833024118738404,臺大水源修齊會館,39.98144712430427
bicycle_rental,6.586270871985158,臺大水源修齊會館,46.567717996289424
bench,6.40074211502783,臺大水源修齊會館,52.96846011131726
parking,6.307977736549166,臺大水源修齊會館,59.27643784786641
restaurant,43.39757316202713,仁愛路四段496巷口,43.39757316202713
cafe,7.351891506067094,仁愛路四段496巷口,50.74946466809423
bank,7.351891506067094,仁愛路四段496巷口,58.10135617416131
parking_entrance,4.139900071377587,仁愛路四段496巷口,62.2412562455389
bicycle_rental,3.9257673090649536,仁愛路四段496巷口,66.16702355460386
restaurant,29.070837166513343,臺北自來水事業處,29.070837166513346
cafe,9.475620975160993,臺北自來水事業處,38.546458141674336
bench,7.727690892364306,臺北自來水事業處,46.27414903403865
bicycle_rental,6.6237350505979755,臺北自來水事業處,52.89788408463663
parking,5.979760809567617,臺北自來水事業處,58.87764489420424
restaurant,38.438661710037174,捷運小南門站(1號出口),38.43866171003717
cafe,7.806691449814126,捷運小南門站(1號出口),46.245353159851284
bank,4.5353159851301115,捷運小南門站(1號出口),50.780669144981395
drinking_water,3.6431226765799254,捷運小南門站(1號出口),54.423791821561316
bicycle_rental,3.5687732342007434,捷運小南門站(1號出口),57.99256505576206
restaurant,38.248337028824835,信義運動中心,38.248337028824835
drinking_water,8.647450110864744,信義運動中心,46.89578713968958
bank,6.651884700665188,信義運動中心,53.547671840354774
cafe,5.321507760532151,信義運動中心,58.86917960088691
bicycle_rental,5.210643015521065,信義運動中心,64.07982261640798
restaurant,45.95545134818288,捷運松江南京站(8號出口),45.9554513481829
cafe,8.792497069167643,捷運松江南京站(8號出口),54.74794841735054
bank,6.3305978898007025,捷運松江南京站(8號出口),61.07854630715125
parking,4.161781946072685,捷運松江南京站(8號出口),65.24032825322392
bicycle_rental,3.5756154747948417,捷運松江南京站(8號出口),68.81594372801877
restaurant,49.059829059829056,玉成公園,49.05982905982906
bicycle_rental,5.982905982905983,玉成公園,55.042735042735046
place_of_worship,4.957264957264957,玉成公園,60.00000000000001
parking,4.615384615384616,玉成公園,64.61538461538461
bank,4.102564102564102,玉成公園,68.71794871794873
restaurant,45.8072590738423,捷運南京復興站(1號出口),45.80725907384232
cafe,10.638297872340425,捷運南京復興站(1號出口),56.44555694618274
bank,8.448060075093867,捷運南京復興站(1號出口),64.89361702127661
bicycle_rental,3.128911138923655,捷運南京復興站(1號出口),68.02252816020027
waste_basket,3.0037546933667083,捷運南京復興站(1號出口),71.02628285356697
restaurant,30.14769765421373,汀州思源街口東南側,30.14769765421373
cafe,9.47002606429192,汀州思源街口東南側,39.61772371850565
bicycle_rental,7.471763683753258,汀州思源街口東南側,47.08948740225891
bench,6.34231103388358,汀州思源街口東南側,53.4317984361425
parking,5.994787141615986,汀州思源街口東南側,59.42658557775849
restaurant,37.86008230452675,塔悠八德路口,37.86008230452676
bicycle_rental,6.858710562414267,塔悠八德路口,44.71879286694103
place_of_worship,6.035665294924554,塔悠八德路口,50.75445816186559
cafe,5.212620027434842,塔悠八德路口,55.96707818930044
parking,4.526748971193416,塔悠八德路口,60.49382716049385
restaurant,31.521739130434785,臺大管理學院二館北側,31.521739130434778
cafe,8.876811594202898,臺大管理學院二館北側,40.39855072463768
bicycle_rental,8.51449275362319,臺大管理學院二館北側,48.91304347826087
drinking_water,4.619565217391304,臺大管理學院二館北側,53.53260869565217
parking,4.528985507246377,臺大管理學院二館北側,58.06159420289855
restaurant,39.96212121212121,松山家商,39.96212121212121
place_of_worship,10.227272727272728,松山家商,50.18939393939393
drinking_water,8.712121212121213,松山家商,58.90151515151515
shelter,6.628787878787879,松山家商,65.53030303030303
bicycle_rental,4.545454545454546,松山家商,70.07575757575758
restaurant,40.285714285714285,吳興街260巷,40.28571428571429
bicycle_rental,6.428571428571428,吳興街260巷,46.71428571428572
cafe,6.2857142857142865,吳興街260巷,53.0
bank,5.428571428571429,吳興街260巷,58.42857142857144
place_of_worship,5.285714285714286,吳興街260巷,63.71428571428572
restaurant,48.031496062992126,西松高中,48.031496062992126
cafe,7.716535433070866,西松高中,55.748031496062985
bicycle_rental,5.826771653543307,西松高中,61.574803149606296
bank,5.196850393700787,西松高中,66.77165354330708
parking,4.566929133858268,西松高中,71.33858267716535
restaurant,28.78787878787879,臺北市立圖書館大直分館,28.7878787878788
parking,9.393939393939393,臺北市立圖書館大直分館,38.181818181818194
cafe,7.2727272727272725,臺北市立圖書館大直分館,45.454545454545475
toilets,5.454545454545454,臺北市立圖書館大直分館,50.90909090909093
bicycle_rental,5.454545454545454,臺北市立圖書館大直分館,56.36363636363638
restaurant,38.905472636815915,中山青島路口,38.90547263681592
cafe,8.706467661691542,中山青島路口,47.61194029850747
parking_space,4.527363184079602,中山青島路口,52.139303482587074
bank,4.4278606965174125,中山青島路口,56.56716417910449
parking,4.079601990049751,中山青島路口,60.64676616915424
restaurant,46.61308840413318,南京建國路口,46.61308840413318
cafe,9.47187141216992,南京建國路口,56.08495981630309
bank,7.290470723306544,南京建國路口,63.37543053960963
bicycle_rental,3.6739380022962114,南京建國路口,67.04936854190585
parking,3.6739380022962114,南京建國路口,70.72330654420206
restaurant,48.405253283302066,福德國小,48.40525328330208
place_of_worship,6.566604127579738,福德國小,54.97185741088182
shelter,5.816135084427768,福德國小,60.787992495309595
bicycle_rental,5.065666041275797,福德國小,65.85365853658539
bank,3.75234521575985,福德國小,69.60600375234523
restaurant,47.229916897506925,民權復興路口,47.229916897506925
bank,9.695290858725762,民權復興路口,56.92520775623269
cafe,6.094182825484765,民權復興路口,63.01939058171745
parking,4.7091412742382275,民權復興路口,67.72853185595568
bicycle_rental,4.570637119113574,民權復興路口,72.29916897506925
restaurant,47.04545454545455,捷運信義安和站(1號出口),47.04545454545454
bank,9.545454545454547,捷運信義安和站(1號出口),56.59090909090908
cafe,7.954545454545454,捷運信義安和站(1號出口),64.54545454545453
bicycle_rental,4.696969696969696,捷運信義安和站(1號出口),69.24242424242424
parking,3.3333333333333335,捷運信義安和站(1號出口),72.57575757575758
restaurant,50.47244094488189,台泥大樓,50.47244094488189
cafe,8.346456692913385,台泥大樓,58.818897637795274
place_of_worship,5.511811023622047,台泥大樓,64.33070866141732
bank,4.566929133858268,台泥大樓,68.89763779527559
bicycle_rental,4.566929133858268,台泥大樓,73.46456692913385
restaurant,45.540201005025125,外交部外交及國際事務學院,45.540201005025125
parking_space,9.547738693467336,外交部外交及國際事務學院,55.08793969849246
cafe,7.85175879396985,外交部外交及國際事務學院,62.93969849246231
bank,6.78391959798995,外交部外交及國際事務學院,69.72361809045226
bicycle_rental,3.5804020100502516,外交部外交及國際事務學院,73.30402010050251
